Date,Open,High,Low,Close,Volume
6/3/05,450.1,455.95,445.1,454.15,854250
6/4/05,454,455,450.25,452.3,195473
6/6/05,452,461.8,451,455.25,618404
6/7/05,455.5,459.8,453.05,457.55,538597
6/8/05,458,465.4,456,464.1,944760
6/9/05,465,467,457.15,459.3,809269
6/10/05,463,463,447,449.35,902417
6/13/05,450,451.9,441.5,445.2,1130706
6/14/05,445.2,447.75,431.55,435.5,1202146
6/15/05,438,441.75,431.6,437.35,1520159
6/16/05,439.1,442,434.65,439.55,1392250
6/17/05,440,444.5,435,443.3,782867
6/20/05,443.35,447,436.7,442.25,1018393
6/21/05,438,455.95,438,453.9,1433532
6/22/05,455,468,453.1,465.75,1834831
6/23/05,467.65,471.7,461.1,465.3,990946
6/24/05,458,474.4,456.2,471.8,1807249
6/27/05,471,484.4,466.5,477.45,2217913
6/28/05,476,477.7,468,472.85,1340792
6/29/05,471,473.9,457.15,461.1,965207
6/30/05,463.1,471.7,459.25,464.65,1184860
7/1/05,463,479,460,471.55,788436
7/4/05,473.05,473.05,457.85,463.15,1062002
7/5/05,464,468.9,457.8,462.75,1218393
7/6/05,464.9,466,457.2,460.1,835002
7/7/05,460,461.9,446.3,448.4,908870
7/8/05,449.9,457.9,443.25,448.2,933953
7/11/05,452,453.4,446,447.15,837628
7/12/05,448.35,461.25,448.05,456.6,1406090
7/13/05,457.9,462.9,449.1,450.5,880297
7/14/05,450.6,455,448,449.65,643575
7/15/05,450.2,455,448.2,454.1,505885
7/18/05,455,458.95,451,452.8,506155
7/19/05,453.4,459.9,452.25,458.15,543954
7/20/05,459.9,464.5,456,460.15,549445
7/21/05,461,467,454.5,464.55,616423
7/22/05,463.9,469,457.65,463.2,986389
7/25/05,464.9,476,462,465.25,2185314
7/26/05,468,472,460,469.15,1246513
7/27/05,467,486.4,467,482.1,1324542
7/29/05,471,489,436.95,482.7,1237420
8/1/05,480,495.5,477,492,1773054
8/2/05,495,504,491,498.15,1579176
8/3/05,500,508.5,491.8,500.45,2023659
8/4/05,500.3,504.95,496,500.65,1036724
8/5/05,501.2,512.4,496.5,501.8,2246189
8/8/05,500,504.75,490.6,496.05,1614326
8/9/05,498,498,483.1,485.8,1292430
8/10/05,490,490,473.65,479.35,944785
8/11/05,482,490.45,480,483.4,958229
8/12/05,483.45,487,475.05,476.25,903833
8/16/05,478,484.8,470.05,472.75,562634
8/17/05,468,477.1,466.6,475.95,694732
8/18/05,477.1,488,472,474.6,521621
8/19/05,475,484,472,480.1,574512
8/22/05,485,485,475.05,477.95,462088
8/23/05,476.6,478.95,465.55,469.35,573088
8/24/05,471,471,462.2,467.6,565613
8/25/05,489,489,455.9,461.25,876956
8/26/05,463,478,463,474.75,962234
8/29/05,474.9,475,460,465.75,479814
8/30/05,471,474.85,466.2,472.6,273706
8/31/05,474.85,475,467,470.15,292373
9/1/05,475.5,489,475,485.1,781983
9/2/05,493,522,493,511.65,4474732
9/5/05,511,518,502.4,504.95,906901
9/6/05,508,508,495.15,502.85,884177
9/8/05,503,508.8,500,502.25,549630
9/9/05,500,515,497.1,511.15,1203321
9/12/05,518,518,507.9,510.45,480190
9/13/05,510.95,525.9,510.3,520.8,813138
9/14/05,520.8,534.85,515.5,525.95,1619964
9/15/05,532.8,545,529.4,541.8,1725988
9/16/05,544.8,584,541,562,1731170
9/19/05,570,598.45,560,589.55,2941573
9/20/05,591,591,568,570.3,1539446
9/21/05,570,570,539,556.9,1896567
9/22/05,555,565.7,537,543.65,1678916
9/23/05,545,567,543,550.4,1603517
9/26/05,560,575,554,570.95,1004965
9/27/05,573.9,580.45,556.1,560.1,1246992
9/28/05,565,571.7,561.15,564.25,1057802
9/29/05,565.5,576.9,558.6,565.2,2048180
9/30/05,560.5,566.85,525.55,559.8,919597
10/3/05,566,586.9,560.15,578.2,1536773
10/4/05,580,600.7,579,589.65,2222652
10/5/05,590,594.5,581,586.8,1245306
10/6/05,583,583,561.25,573.4,777754
10/7/05,575,578.6,559.1,572.05,1336465
10/10/05,577.1,577.1,556.5,559.75,1209472
10/11/05,561,575,550,573,1066433
10/13/05,574,575,555,557.8,954969
10/14/05,557.8,557.8,530.6,533.85,1700017
10/17/05,536,547.05,525.75,544.45,1593572
10/18/05,540,557.25,539,551.7,1118020
10/19/05,549,549,533.15,538.55,825000
10/20/05,544.5,551,526.2,536.5,782324
10/21/05,539,563,531.45,559.1,824429
10/24/05,556.25,581,556.25,572,1745374
10/25/05,572,576.25,547.9,558.6,1980144
10/26/05,562,565,547.15,550.05,794070
10/27/05,553.8,553.8,528.1,532.6,1198634
10/28/05,532.5,537.95,503.1,513.9,2396154
10/31/05,519,556.4,515.45,549.2,982502
11/1/05,554,558.85,499.8,549.3,210734
11/2/05,544,548,535.1,542.2,948006
11/7/05,545,564.5,541.05,555.9,1521417
11/8/05,561,577.3,556.55,572.5,1197534
11/9/05,576,583.45,567.85,575.4,1097804
11/10/05,578,581.95,569.3,579.4,688974
11/11/05,580,586,575.15,580.95,1187476
11/14/05,585,591.2,567.25,574.2,1325387
11/16/05,575.35,584.75,571,581.9,904737
11/17/05,581,592,579.9,588.8,1021274
11/18/05,589,612.95,589,608.95,2567962
11/21/05,608,611.75,591.25,595.6,1913600
11/22/05,591.25,594.5,576.3,579.1,2032981
11/23/05,585,602.8,578,598.15,2290322
11/24/05,598,609.85,597.05,599.5,2461572
11/25/05,602,621.45,601.3,619.5,2223594
11/26/05,620,624.5,606,618.45,721990
11/28/05,621.9,634.2,619.05,632.35,1688909
11/29/05,630,632.35,615.05,617.6,1059455
11/30/05,623,628.5,610.05,613.4,2082839
12/1/05,615,625.9,605.4,622.85,1908770
12/2/05,625,627.9,613,617.6,1189758
12/5/05,619.4,628.4,613.55,619.3,1263973
12/6/05,621,630,609.4,619.1,908407
12/7/05,622,627.75,616.6,619.05,666922
12/8/05,619.85,632,617.15,624.5,1336869
12/9/05,626,650,625.3,646,1426507
12/12/05,646,654.8,642,647.8,1041627
12/13/05,641,666.95,641,661.65,1143285
12/14/05,665.9,686.95,653.35,659,3014186
12/15/05,655,666.4,642.25,646.85,1129336
12/16/05,653.85,659.8,648,658,922677
12/19/05,659.8,674.7,659.8,662.75,848689
12/20/05,662.5,667,648.1,649.8,867963
12/21/05,651,658,642,647.55,1323934
12/22/05,654.85,654.85,637.15,640.55,935613
12/23/05,644.9,648.85,624.05,626.5,857468
12/26/05,629,629.9,612.35,614.25,572751
12/27/05,615,633.5,606.6,631.3,758419
12/28/05,632,645.45,626,628.65,1087101
12/29/05,629,632.5,622,626.8,1066579
12/30/05,628.4,639,628.4,635.8,714980
1/2/06,635.05,649.5,633.3,645.1,811345
1/3/06,649.5,667.9,645.55,665.25,1114721
1/4/06,669.9,674.5,631.55,662.35,523046
1/5/06,665.95,678.45,661,670.8,1588968
1/6/06,670,676.8,657.25,670.65,1379031
1/9/06,650,674,650,661.3,598357
1/10/06,661.9,667,648,653.05,925446
1/12/06,653,672,642.25,662.55,2637277
1/13/06,669,669,655.1,656.65,949708
1/16/06,651.2,664.15,650.05,658.7,532848
1/17/06,661,665,649.05,650.95,563820
1/18/06,650.25,658.4,637,645.55,734442
1/19/06,652,663,650,660.8,534249
1/20/06,669.75,712,645,706.3,3120634
1/23/06,708,715.65,690,709.65,1714406
1/24/06,716,746.95,716,742.7,2734905
1/25/06,745,753.5,725.55,740.25,1350301
1/27/06,737.8,769,730,761,1725255
1/30/06,770,770,744.3,747.5,940825
1/31/06,748,769,747.5,758.55,908619
2/1/06,757,764.05,738.25,742.75,941851
2/2/06,747.5,748,725.35,729.05,1009698
2/3/06,730,742,724,730.25,942250
2/6/06,729.25,744,724.05,738.35,1179685
2/7/06,741,757.7,738.8,755.5,1818407
2/8/06,756,773.8,750,765.85,2103704
2/10/06,765,775,761.1,767.1,645862
2/13/06,767,781.7,759.05,779.9,933704
2/14/06,781.4,787.4,764,770.65,1264636
2/15/06,765,779.7,748,753,1291864
2/16/06,756.5,775.8,752.95,763.8,2587133
2/17/06,765,779.95,754.45,760.9,3071009
2/20/06,764.8,789.45,753.05,787.05,2048629
2/21/06,789,800,781.2,788.4,1969611
2/22/06,794.5,794.5,782.1,786.6,961099
2/23/06,791.9,797.5,781.6,783.65,918783
2/24/06,784.05,789,774.55,778.35,928197
2/27/06,781.5,802.8,781.5,789.35,1579228
2/28/06,815,834.25,792,822.6,5456007
3/1/06,827.9,919,825,888.55,4859572
3/2/06,914.9,936.85,889,905.75,6099005
3/3/06,905,939.7,900,931.2,5521274
3/6/06,930,933.65,916.25,919.55,1781144
3/7/06,922,926.9,907,918.8,1465845
3/8/06,921,942.7,736,882.8,3235509
3/9/06,891,892.8,848.2,867.15,3903980
3/10/06,871,885,864.2,878.7,2818128
3/13/06,886.9,891.6,870.1,877.2,1837301
3/14/06,877.6,886.5,863,866.3,2042293
3/16/06,869.95,884,869.95,880.55,1504070
3/17/06,884.95,895.9,873.05,876.7,3582572
3/20/06,884.95,889,877.1,881,1070586
3/21/06,884,887.5,868,871.2,1478341
3/22/06,873,873.9,842.3,846.7,2513858
3/23/06,848,858,832.1,837.45,2465414
3/24/06,835,849,833,838.15,1681942
3/27/06,841,846.95,835,838.55,1416769
3/28/06,840,863,838.1,850.9,3277956
3/29/06,852.2,862.8,852,856.6,979606
3/30/06,859,865.9,838.3,856.2,3592188
3/31/06,864.8,882,856,874.3,1742853
4/3/06,880,913.95,878,910.3,2449344
4/4/06,912,924.3,907.3,912.55,1886591
4/5/06,916,921.8,904,916.6,885154
4/7/06,920,922.9,877,894.3,1944303
4/10/06,907,907,868.15,884.6,1061864
4/12/06,888,888,830.4,841.85,1301170
4/13/06,841.85,882.1,810.5,870.1,3885122
4/17/06,882.05,886.7,870.15,881.8,749340
4/18/06,876,903.3,876,881.4,1946493
4/19/06,885.9,894.4,866.1,874.45,1236218
4/20/06,878.9,890,867,882.6,914769
4/21/06,883,915.75,882.9,904.05,2712753
4/24/06,908,910,895.15,898.5,1070896
4/25/06,902,902,860.25,868.35,728663
4/26/06,884.8,928.9,874,923.5,2714610
4/27/06,928.9,942,892,899,2868782
4/28/06,860,924.9,852,919.95,1680507
4/29/06,922,940,920,927.6,587034
5/2/06,929,954,928,942.2,1123515
5/3/06,942.5,967.85,935,963.45,1450104
5/4/06,959,967.05,946,957.65,805189
5/5/06,958,959.8,935.15,940.7,684786
5/8/06,948,951.9,936.75,939.55,322648
5/9/06,941,974.95,927.25,965.8,1157505
5/10/06,970,972.5,945.15,952.95,479457
5/11/06,951,954.7,930.4,937.2,467409
5/12/06,930.4,948,920.25,932.8,652088
5/15/06,932,939.45,870,885.75,854223
5/16/06,880,895,861,882.3,1458313
5/17/06,894.8,915.9,881,912.55,1679574
5/18/06,912.5,912.95,790.1,820.5,1112635
5/19/06,830,854.4,769.45,783.55,1480598
5/22/06,802.9,805,655,748.6,876824
5/23/06,716.6,820,660,805.7,881671
5/24/06,812,814.45,750.1,762.7,859547
5/25/06,756.85,815,715.25,792.95,1258490
5/26/06,798,811,780,791.7,1109850
5/29/06,811,811.7,787.6,791.3,550832
5/30/06,795,803.9,755.25,768.85,601594
5/31/06,755.25,755.25,706.65,735,1168220
6/1/06,739.4,756,671.15,683.6,3005035
6/2/06,690,819.4,690,769.7,3803522
6/5/06,790,790,731.35,736.05,1940278
6/6/06,710,751.5,706,730.9,2297473
6/7/06,730,749.85,700,715.5,1406858
6/8/06,709,734,675,718.1,1674681
6/9/06,708,778,708,770.05,1043767
6/12/06,770,789.5,742.2,750.65,1587384
6/13/06,742.2,742.2,693.1,702.3,1341620
6/14/06,720,780,668.1,680.75,2307842
6/15/06,699.7,724,687.25,715.55,1518714
6/16/06,724,770,685.25,727.5,1847341
6/19/06,764.8,764.8,716.25,755.85,1169757
6/20/06,735,765.9,732.25,752.95,1198553
6/21/06,745,762.3,730,757.25,838123
6/22/06,762.3,787.85,762.3,776.5,890186
6/23/06,769.85,777,757,773.1,1019407
6/25/06,775,786.9,770.1,776.85,71389
6/26/06,775,777,727,735.75,762543
6/27/06,745,745,713.1,721.3,1382890
6/28/06,719,734.4,705.55,723.25,1055693
6/29/06,734.4,748.75,725.4,733.65,947474
6/30/06,748.75,802,746.25,796.7,1636581
7/3/06,802,815,788.5,793.8,1094227
7/4/06,714.95,807,714.95,786.45,940202
7/5/06,787,815,770,809.65,1094257
7/6/06,805,806.85,793.25,803.7,1131350
7/7/06,806.85,817.9,775,781.1,1210676
7/10/06,779,810,766,806.25,1062258
7/11/06,805,805,783,787.7,926551
7/12/06,783,831.2,768.1,819.9,1597987
7/13/06,819,819,796.35,807.9,1604466
7/14/06,799.4,799.4,782.5,795,997337
7/17/06,790,795,752.55,755.25,826808
7/18/06,758,765,736,749.05,957927
7/19/06,755.15,763.95,719.95,723.8,1284445
7/20/06,730,754.6,730,736.8,1305863
7/21/06,740,740,705,711.25,884555
7/24/06,701.1,729,691,723.15,1133179
7/25/06,729,745,729,743.05,840108
7/26/06,745,769.5,735,764.05,866875
7/27/06,769.5,795,769.5,780.75,2385235
7/28/06,785.45,791.6,757.25,768.85,1211521
7/31/06,784.45,793.5,770.5,787.85,726013
8/1/06,785,787.7,770,783.55,847471
8/2/06,783.5,790,773.25,780.65,1262720
8/3/06,780,801.85,780,790.55,1199518
8/4/06,786,797.5,779.1,783.65,519905
8/7/06,780,784.2,765.1,768.2,575417
8/8/06,768.05,787,764,785.3,487462
8/9/06,785,806,775,797.05,1170671
8/10/06,790,804.95,759.9,793.5,794581
8/11/06,793.5,812,793.5,796.1,988320
8/16/06,807,820,807,814.95,792319
8/17/06,815,828,810.55,819.75,1247581
8/18/06,815,845,815,840.65,1514621
8/21/06,840.65,844,834,841.3,826652
8/22/06,849,869,830.6,836.65,963155
8/23/06,836.4,838.8,822,826,737354
8/24/06,822,834,817.15,830.65,763270
8/25/06,834.4,839.4,825,833.4,573169
8/28/06,837.9,842.75,828.55,831.35,570244
8/29/06,835,857.9,835,855.2,1277777
8/30/06,855.2,867.5,855,862.3,1223041
8/31/06,865,867,852.05,861.35,923910
9/1/06,860.05,878,853.5,874.85,1497536
9/4/06,880,904.9,879.05,902.9,1165720
9/5/06,811,905,811,894.35,624743
9/6/06,896.45,904.95,886,892.5,839297
9/7/06,890,915,885,912.95,1306584
9/8/06,919.9,951.25,916.1,940.8,2030119
9/11/06,948,948,911.1,917.35,1906593
9/12/06,921.1,931.7,902.5,922.5,1491409
9/13/06,927,966.8,927,956.1,2502607
9/14/06,956.1,963,946.7,949.05,986750
9/15/06,948,955.85,941.5,949.75,908304
9/18/06,954.45,955.7,938.1,942.3,467025
9/19/06,942.5,954.45,908.1,916.15,811395
9/20/06,924.4,932,910,928.15,1142500
9/21/06,925.35,949.2,925.35,945.25,1061635
9/22/06,945,945,928,936.9,756629
9/25/06,935,942.9,920,926.1,685127
9/26/06,934,947.8,920.55,946.35,1056678
9/27/06,954.4,966.5,949,963.75,1260301
9/28/06,964,964,936,943.25,803248
9/29/06,945,987.8,944,981.3,1410011
10/3/06,982.1,990.7,965.65,968.8,1011405
10/4/06,974.8,985,944,947,1118291
10/5/06,955,967.45,945.55,947.5,1015034
10/6/06,952.95,958.9,940.1,943,515728
10/9/06,940,950,911.25,940.3,488355
10/10/06,945.9,960,945,952.85,705229
10/11/06,960,962,930,934.9,455134
10/12/06,940,960.5,933.1,957.9,552377
10/13/06,965,968,954.1,958.2,488305
10/16/06,960.25,965.8,953.5,960.95,404183
10/17/06,960.1,967.9,945,960.35,896685
10/18/06,963,967.2,940.3,949.45,843258
10/19/06,954,954,933,942.45,389092
10/20/06,951,954,933,937.4,436535
10/21/06,948.9,948.9,937.4,940.75,68796
10/23/06,945,960,936.6,946.75,989550
10/26/06,950,955.7,943.1,950.1,784612
10/27/06,955.7,968.8,955.1,966.6,539565
10/30/06,963,977,952.95,960.6,834111
10/31/06,961,973.5,952.7,968,709200
11/1/06,968,978.6,956.2,961.55,819500
11/2/06,964.7,988.9,964.7,982.4,972611
11/3/06,985,988,963.1,974.75,717513
11/6/06,975,977,944.5,954.8,938098
11/7/06,955,963.7,940,943.9,838439
11/8/06,945,948,931.05,937.15,821116
11/9/06,942.3,948.8,897.65,911.7,2350650
11/10/06,913,918.2,900,907.35,1100256
11/13/06,910,920.8,908,917.45,564776
11/14/06,920,920.9,903,907.6,464172
11/15/06,904,917.9,898.65,905.3,988790
11/16/06,908,913.8,889.8,893.4,883141
11/17/06,898,898.95,882.1,889.15,795670
11/20/06,887,887,865.1,870.4,542274
11/21/06,882.1,897,872,885.05,545872
11/22/06,890,899,885.5,896.75,366355
11/23/06,900,910,895.55,905.9,576748
11/24/06,906,916.9,900,911.95,473948
11/27/06,912.2,919.95,906,910.05,387116
11/28/06,905,922,876,912.6,553548
11/29/06,917.3,932.75,917.3,921.75,674146
11/30/06,925,937,920,926.15,589456
12/1/06,930.4,956.5,928.5,951.95,1048272
12/4/06,954,973.75,954,961.65,504719
12/5/06,965,971,947,949.85,337939
12/6/06,954,961,935.05,941.25,352806
12/7/06,943.8,954,941,945.75,265603
12/8/06,953,953,930.1,932.55,229473
12/11/06,935.95,939.9,890,906.3,423967
12/12/06,912,924.8,860,885.3,703897
12/13/06,885.3,904,860,884.75,887313
12/14/06,900,910.8,890,903.8,502948
12/15/06,917,917,901.5,905.9,324115
12/18/06,913,924.5,880.1,922.4,592458
12/19/06,920,934,900,909.8,776508
12/20/06,915,936.9,895,922.65,701150
12/21/06,913,965,906,926.05,963565
12/22/06,936,939.9,918.1,925.55,763074
12/26/06,929,936,924.9,930.6,373040
12/27/06,932,939.75,923.2,928.15,464272
12/28/06,929,933.9,920,923.4,424440
12/29/06,926,934.8,925,929.2,322399
1/2/07,939,972,936.1,968.6,557118
1/3/07,976.5,984.9,970,974.55,759731
1/4/07,974.55,977.5,961,967.35,434685
1/5/07,969.65,970,930,934.95,1052426
1/8/07,934.9,939.55,895,897.95,1095284
1/9/07,905,906,880,886.45,821394
1/10/07,890,898.8,872.2,880.5,550933
1/11/07,888,909.85,882,905.8,401987
1/12/07,914.7,925,914,922.35,538033
1/15/07,922,930,903.5,906.7,911131
1/16/07,913,913,902.7,910.65,544718
1/17/07,930,930,906,908.75,363570
1/18/07,908,925,902,918.65,587949
1/19/07,922,924,905,912.3,643196
1/22/07,915,944,893.65,938.8,2386230
1/23/07,940,941.85,910.1,918.95,957460
1/24/07,921.1,936.4,914.15,934.15,1033601
1/25/07,939,956,927.3,948.05,1186227
1/29/07,949.8,949.8,927.25,936.85,444476
1/31/07,939,941.5,920,924.9,609536
2/1/07,939.9,954,920,940.25,602355
2/2/07,943.8,950,940,944.6,445276
2/5/07,945,965,935.15,963.25,669844
2/6/07,965.1,972.85,936,952.5,550278
2/7/07,953.2,959.9,943.5,951.6,213359
2/8/07,951.95,966,942.1,962.55,602126
2/9/07,963,963,938.1,941.7,400531
2/12/07,938.2,948.6,907.55,912,433138
2/13/07,912,924,880.5,890.9,620657
2/14/07,945,945,841.1,857.05,984466
2/15/07,872,896,866,892.25,621597
2/19/07,900,923,880.1,914.05,591776
2/20/07,919,919,889,892.75,599075
2/21/07,895,910.25,885.5,898.15,442431
2/22/07,915,915,865.1,880,835805
2/23/07,888,897,850,863.5,881152
2/26/07,870,900,846.25,878.3,875100
2/27/07,877,894,866,887.05,450104
2/28/07,850,875,825.5,841.7,1075465
3/1/07,848,870.4,825,840.9,1235538
3/2/07,844,853,827.5,833.1,640139
3/5/07,825,825,762,772.9,988480
3/6/07,790,817,785,791.75,1131567
3/7/07,797,802,755.05,774.85,765263
3/8/07,787,798,757.15,792.35,1021395
3/9/07,792,815,781,787.2,985053
3/12/07,789.8,806.9,788,797.1,685011
3/13/07,800,808.25,791.35,801.55,746586
3/14/07,791,809.9,768,791.75,1165193
3/15/07,804.1,815,791,796.15,991159
3/16/07,798,804.1,770.1,780.1,596137
3/19/07,786,794.9,762.2,788.85,953061
3/20/07,792,801.25,782,789.65,2145321
3/21/07,796,797,785,791.65,1459637
3/22/07,790.5,838.5,790.5,831.3,1346218
3/23/07,833,849,818,840.65,1248363
3/26/07,837.15,843.9,815.15,821.7,991767
3/28/07,775.25,829.7,775.25,796.65,609221
3/29/07,828.5,828.5,794.1,812.45,1329498
3/30/07,812,830,790,820.2,893379
4/2/07,795,795,741.35,749.25,1764472
4/3/07,745,765.8,745,756.45,798112
4/4/07,765,768,743.55,745.95,639319
4/5/07,746,763.9,741,755.9,607163
4/9/07,754,795.9,754,789.45,637121
4/10/07,790,801,785,786.15,568648
4/11/07,790,790,777.35,781.95,416519
4/12/07,770,778,750.55,758.95,582216
4/13/07,760,777,755,771.95,564293
4/16/07,777.1,786,775.1,778,442878
4/17/07,781.15,784.5,760.15,762.1,452478
4/18/07,765,774.35,761.25,764.25,438847
4/19/07,764,780,746,771.9,406231
4/20/07,778.1,791.8,772,778.6,594583
4/23/07,798.7,798.7,764,766.9,543379
4/24/07,770,810,762,796,2359485
4/25/07,800,815,783,791,1363916
4/26/07,840,840,785.55,797.5,1699840
4/27/07,794.2,810,789.25,795.9,924946
4/30/07,798.5,808.75,783,806.1,422751
5/3/07,817.5,824.6,811,814.35,369317
5/4/07,821,822,803,807.45,221444
5/7/07,820,824,801.1,804.95,391280
5/8/07,811,814.9,782.5,800.75,490355
5/9/07,801,814.45,791.1,802.3,904909
5/10/07,848.7,848.7,790.1,794.9,597803
5/11/07,795,806.5,751.25,795.5,543745
5/14/07,820,820,800.1,803.7,211565
5/15/07,801.1,808.9,791,806.55,248635
5/16/07,807,810,792.2,802.55,321379
5/17/07,803,820,803,816.8,345832
5/18/07,815,825,799,810.1,328877
5/21/07,810.1,825,800.25,821,406615
5/22/07,823,844,796,830.6,757248
5/23/07,840,840,811.25,815.2,303632
5/24/07,805.55,818,805.55,810.4,178315
5/25/07,805,819.5,795,810.3,205959
5/28/07,819.4,831.7,812,825.95,482536
5/29/07,826.5,833,815.1,819.95,342543
5/30/07,825,826,802,804.6,290268
5/31/07,808,820,805,817.1,585384
6/1/07,820,829.95,808.15,811.25,483876
6/4/07,876,876,804,806.55,303317
6/5/07,839.8,839.8,796,799.8,624277
6/6/07,823.75,823.75,772.65,776.6,349165
6/7/07,774,784,740.3,760.95,407125
6/8/07,751.55,758,731,737.55,846437
6/11/07,740.1,748.8,728.1,733.35,561196
6/12/07,735,739.9,717,719.65,559380
6/13/07,721,734,715.05,721.2,902649
6/14/07,729,733,724.7,729.15,434677
6/15/07,734.9,747,729.25,740.1,691507
6/18/07,741,749.9,738.15,742.85,250702
6/19/07,742.05,753.9,735.5,751.45,250612
6/20/07,751.45,772.4,751.45,767.9,339009
6/21/07,771,772,756,759.05,378134
6/22/07,753.1,763.75,750,761.35,229035
6/25/07,769,769,751,753.3,193269
6/26/07,749,759.9,747.15,757.3,187249
6/27/07,760,760,746.1,751.3,270304
6/28/07,748,758.9,738.95,748.7,581068
