Date,Open,High,Low,Close,Volume
5/5/05,203.53,205.28,202.2,202.93,4632139
5/6/05,202.5,206.44,202.5,205.91,12362240
5/9/05,205.97,208.11,204.82,207.52,8439886
5/10/05,207.66,208.41,203.68,204.09,6060589
5/11/05,203.25,205.29,202.37,203.44,8343299
5/12/05,202.46,203.02,200.49,202.14,9838552
5/13/05,201.94,202.12,200.25,201.09,4731563
5/16/05,201.56,203.87,201.56,202.59,6434355
5/17/05,203.25,203.89,196.86,197.23,9614958
5/18/05,198,199.35,196.16,198.6,11920720
5/19/05,199.12,200.62,195.99,196.61,8077875
5/20/05,196.88,197.59,193.35,195.17,11294486
5/23/05,196.5,199.86,195.75,199.18,5470237
5/24/05,199.93,200.91,197.48,199.12,9772824
5/25/05,198,200.25,197.06,198.99,10749851
5/26/05,199.12,200.06,197.46,198.9,20718824
5/30/05,199.31,200.51,196.88,197.55,6085453
5/31/05,197.62,201.71,196.65,200.62,14456875
6/1/05,201.75,204.08,201,202.88,11749960
6/2/05,204,204.49,198.21,198.69,10210763
6/3/05,198,208.42,198,207.43,25041094
6/4/05,208.5,211.01,206.64,208.2,10759096
6/6/05,207.75,212.29,205.88,207.11,16692248
6/7/05,207,208.42,204.38,205.44,11228315
6/8/05,206.74,210,206.25,209.42,13804307
6/9/05,210.3,211.41,208.76,209.64,10796323
6/10/05,210.38,213.52,210.38,212.46,16827718
6/13/05,212.59,224.96,210.24,213.6,8695542
6/14/05,214.12,215.62,211.8,215.27,8829614
6/15/05,212.91,216.38,212.91,215.61,9252427
6/16/05,216.38,223.12,216,221.34,21940390
6/17/05,221.25,227.08,219,225.09,24076332
6/20/05,234.38,242.14,231.13,236.44,64267800
6/21/05,237,243,232.88,242.31,43935536
6/22/05,241.12,247.5,240.75,245.46,34231312
6/23/05,245.32,245.64,242.51,243.98,17096736
6/24/05,243.38,246.94,241.14,245.49,17191388
6/27/05,243,253.12,241.97,243.24,33177868
6/28/05,251.25,251.25,235.18,236.08,26697492
6/29/05,237.75,242.62,237.26,240.69,23551036
6/30/05,243,244.93,238.74,240.96,19188158
7/1/05,241.12,241.88,239.08,240.04,9370043
7/4/05,240.75,243.56,239.62,241.65,10173195
7/5/05,241.5,243,238.67,239.27,12534888
7/6/05,239.01,242.62,239.01,241.95,8953091
7/7/05,240.52,240.52,228.49,230.23,23295532
7/8/05,235.5,235.5,230.62,232.61,14776419
7/11/05,231.81,238.5,231.81,237.71,10996894
7/12/05,238.09,241.5,236.46,239.36,13687859
7/13/05,240,240.52,235.91,236.61,7304651
7/14/05,236.87,242.57,232.91,240.56,22468558
7/15/05,241.12,251.25,241.12,249.99,18931078
7/18/05,250.12,252.32,246.82,248.18,20904832
7/19/05,249,251.92,247.91,249.24,14102347
7/20/05,249.75,256.12,249.75,254.66,15535771
7/21/05,253.5,257.36,251.49,254.34,13259736
7/22/05,255,259.27,254.31,258.58,10204326
7/25/05,259.27,260.89,256.73,257.83,14680368
7/26/05,256.88,259.65,255.08,259.18,11753187
7/27/05,259.69,264.34,258.52,262.07,20164742
7/29/05,261.75,266.96,259.88,263.76,20303622
8/1/05,263.62,266.21,261.19,265.41,11882854
8/2/05,266.96,279.92,266.62,278.04,24246894
8/3/05,284.92,284.96,266.49,267.94,69697016
8/4/05,268.88,283.37,268.88,273.45,38576568
8/5/05,273.75,277.46,270.88,272.16,21439044
8/8/05,281.18,299.62,265.16,266.74,29640492
8/9/05,267.75,271.8,263.48,265.37,23742046
8/10/05,269.89,270.99,265.95,269.79,19473620
8/11/05,270.99,273.56,267.38,269.1,17626734
8/12/05,269.92,271.01,263.31,264.08,17226454
8/16/05,264.19,266.25,261.41,262.42,13876715
8/17/05,262.5,269.25,260.62,268.11,18662158
8/18/05,270,279,264.47,265.63,23131408
8/19/05,281.25,281.25,263.68,264.66,17280836
8/22/05,266.14,267.6,260.48,262.24,13517614
8/23/05,264.38,264.94,256.14,256.93,17629118
8/24/05,257.62,261.38,256.16,260.57,18442870
8/25/05,262.31,262.8,259.86,261.13,19204934
8/26/05,262.29,263.96,260.1,262.03,9665392
8/29/05,264.75,271.88,259.89,262.63,12181414
8/30/05,263.62,266.18,262.14,265.35,11996208
8/31/05,267,271.41,265.59,269.77,17899078
9/1/05,269.62,273.54,269.62,272.51,14236315
9/2/05,271.88,274.73,270.04,273.94,13249494
9/5/05,274.5,276.49,273.08,273.88,9944400
9/6/05,273.75,275.59,272.06,273.34,8268040
9/8/05,275.25,279.56,275.01,276.99,14158787
9/9/05,277.5,279.38,275.48,278.12,10919043
9/12/05,279.47,282.71,279.06,282.19,10053904
9/13/05,282.38,284.79,281.23,282.11,14550984
9/14/05,281.25,283.5,276.21,277.86,11307611
9/15/05,278.06,286.48,275.66,285.3,14493867
9/16/05,286.48,287.94,283.48,286.52,10408480
9/19/05,290.4,315,284.25,286.58,10267758
9/20/05,286.88,292.88,283.5,291.73,25775710
9/21/05,292.5,294.38,281.25,293.34,30542844
9/22/05,294,294,281.25,282.92,22430812
9/23/05,288,288,277.16,280.41,28178918
9/26/05,281.25,293.81,281.25,292.59,17220420
9/27/05,296.21,298.5,292.52,295.5,18994852
9/28/05,296.25,301.37,294.38,300.17,18608766
9/29/05,300,305.02,300,303.11,19036976
9/30/05,302.25,303.71,292.88,297.58,23032164
10/3/05,294.38,301.05,294.38,297.84,12822254
10/4/05,298.5,303.34,297.86,302.49,11556478
10/5/05,303,303.71,299.27,300.77,10267838
10/6/05,300,300,295.09,296.57,15925832
10/7/05,298.11,298.11,290.89,295.65,21289582
10/10/05,295.88,297.34,292.61,293.61,9906627
10/11/05,295.12,296.55,289.5,295.8,10112590
10/13/05,294.64,297.34,289.91,290.72,16109992
10/14/05,290.62,291.52,285.56,286.44,19477460
10/17/05,291.52,292.42,284.64,289.12,16599030
10/18/05,291.51,293.02,280.69,283.67,16749760
10/19/05,281.31,284.18,275.62,280.24,23339272
10/20/05,283.12,287.21,276.39,280.56,20283752
10/21/05,282.75,289.88,278.72,289.2,25342684
10/24/05,288.82,290.79,282.75,283.91,13013904
10/25/05,285.39,292.27,285.02,287.85,13382374
10/26/05,288.71,290.59,285.51,286.33,11256846
10/27/05,287.25,288.68,279.43,281.36,28322292
10/28/05,283.12,284.49,276.56,278.1,16403622
10/31/05,276.56,286.84,276.56,285.94,12684254
11/1/05,291.38,292.46,285.84,287.32,4485304
11/2/05,286.41,292.27,283.78,291.64,13737456
11/7/05,286.84,296.51,286.84,295.5,13618899
11/8/05,298.12,298.12,293.44,296.42,11591411
11/9/05,297,300.34,295.16,296.68,11338448
11/10/05,297.52,298.26,293.66,294.64,8582096
11/11/05,295.12,301.59,295.12,298.27,13409990
11/14/05,298.12,301.12,294.79,299.42,8564656
11/16/05,300.38,307.12,300.38,306.54,15398342
11/17/05,275.62,311.98,275.62,310.99,15925808
11/18/05,311.98,313.12,308.85,309.81,9909691
11/21/05,309.75,312.69,307.8,310.89,13727462
11/22/05,311.1,314.61,305.62,307.24,18281276
11/23/05,307.88,312.71,306.99,312,15359739
11/24/05,312.38,318.15,312.38,316.54,15622552
11/25/05,317.25,317.25,313.63,315.99,12530032
11/26/05,316.5,318,315.81,317.21,2111138
11/28/05,317.25,318.75,316.03,317.96,10013531
11/29/05,318.45,324.69,315.23,318.06,21556120
11/30/05,318.82,320.79,310.91,312.26,16926422
12/1/05,312.38,316.24,311.34,314.83,16209755
12/2/05,315.75,318.45,313.12,314.77,10797976
12/5/05,317.62,319.46,313.5,315.09,10244923
12/6/05,315.75,317.55,311.25,313.78,13425526
12/7/05,315,318.71,310.88,316.29,14076038
12/8/05,318.75,319.58,313.22,317.31,12626400
12/9/05,315,324.34,315,323.76,17274032
12/12/05,324.79,327.52,322.52,323.7,7116651
12/13/05,324.71,327.94,322.24,326.85,10693046
12/14/05,326.31,327.52,321,323.23,10541118
12/15/05,324,324.34,314.66,316.97,14060768
12/16/05,318.75,320.25,315.79,318.51,12872144
12/19/05,320.25,323.06,320.25,321.43,6514136
12/20/05,322.42,325.01,319.59,320.46,9662464
12/21/05,321.04,323.77,318.39,322.56,10024347
12/22/05,324,326.16,319.95,320.98,15276800
12/23/05,320.62,322.5,315.08,316.09,15489518
12/26/05,315,315.71,310.12,312.26,14194939
12/27/05,313.12,326.21,310.56,325.09,15713715
12/28/05,326.25,333.71,325.5,327.19,28899864
12/29/05,325.5,335.62,325.5,334.16,24224808
12/30/05,336.75,337.82,331.97,333.49,13194200
1/2/06,334.88,338.25,333.81,336.69,9764856
1/3/06,337.31,346.46,336,345,13079264
1/4/06,345.38,351,345,348.69,11522582
1/5/06,349.88,351,345,345.64,14156320
1/6/06,345.64,349.29,342.41,345.26,16957334
1/9/06,346.12,347.06,339.82,341.31,16639227
1/10/06,340.88,341.25,333.09,335.29,25600392
1/12/06,323.66,336.38,323.66,332.57,52473816
1/13/06,333.73,336.38,331.14,331.93,27017862
1/16/06,333,333,324.08,327.36,41005560
1/17/06,328.22,351.38,327.02,348.19,120398208
1/18/06,290.05,363.7,290.05,346.85,122000488
1/19/06,350,364.82,345.7,352.25,20343920
1/20/06,353.5,354.7,351,352.1,7719662
1/23/06,351,353,347,351.18,8349866
1/24/06,355,357,344.48,346.72,22625808
1/25/06,348,349.9,342.5,344.2,26755192
1/27/06,347.45,351.6,347.4,349.32,12558740
1/30/06,350,359.1,350,355.52,14513962
1/31/06,354.2,359.9,354.2,356.95,12418098
2/1/06,357.3,359.4,350.5,352.4,9876274
2/2/06,354.95,357.95,350.5,354.32,10044850
2/3/06,353.5,353.5,347.5,348.3,6858600
2/6/06,347.5,361.38,341.75,360.18,19051704
2/7/06,360.28,361.75,353.25,360.28,13603494
2/8/06,359.98,361,357,358.25,13501260
2/10/06,357.5,361.78,357.5,359.8,10332540
2/13/06,357.5,360.5,357.5,358.4,6341680
2/14/06,357.5,362.18,356.05,357.1,13214616
2/15/06,356.05,359.45,348.25,350.9,15318334
2/16/06,350.9,354.7,347.02,348.52,8117872
2/17/06,351.5,353.75,345,346.58,9264152
2/20/06,347,351.72,344.5,351.02,6452220
2/21/06,351.02,353,347.15,348.88,6720778
2/22/06,349.62,352.75,349,351.98,5871966
2/23/06,352.5,353.42,347.52,350.18,12423082
2/24/06,351,353.7,349.5,351.42,4802626
2/27/06,351.5,352.92,348.5,350.05,10797872
2/28/06,351.88,357.45,347.65,354.42,15441582
3/1/06,354,356.95,351.05,354.12,9047098
3/2/06,355,359.5,353.5,356.58,7643924
3/3/06,357.5,359,354.12,357.88,8370850
3/6/06,358.5,366.95,358.5,366.1,12261058
3/7/06,366.65,370,364.5,366.25,10790338
3/8/06,366.5,366.5,355.82,359.95,14056576
3/9/06,362,364.35,355.75,363.38,9237292
3/10/06,365.5,368.95,363.58,365.72,6910910
3/13/06,365.75,370.62,365.5,367.68,7932002
3/14/06,367,373.25,364.58,371.25,7475376
3/16/06,372.5,385,371.25,384.25,17643618
3/17/06,385,390.98,381.55,387.52,12780866
3/20/06,388.35,390,385.25,389.02,4964756
3/21/06,390,397.5,387.25,390.22,8741526
3/22/06,391.48,393.25,379.3,386.25,10219352
3/23/06,390.75,392.22,384.32,388.68,7736892
3/24/06,388,392.5,388,391.1,5651870
3/27/06,393,398.85,393,397.18,6104740
3/28/06,397.5,398.5,393.8,395.42,3664604
3/29/06,398,398.9,393.62,396.88,3695594
3/30/06,398,403.45,394,397.85,6518198
3/31/06,399.98,404,394,397.68,16704146
4/3/06,400.5,416.5,400.5,414.4,10063872
4/4/06,415.5,421.5,415.02,418.38,7859708
4/5/06,421.5,422.5,417.5,420.25,9128008
4/7/06,422.25,423.15,414.82,416.72,8482238
4/10/06,416.5,420.85,412.08,418.12,9207502
4/12/06,417.55,429.35,410.55,414.38,18758540
4/13/06,415,426.45,413.6,423.25,17508762
4/17/06,425,428.5,423.05,425.72,5967414
4/18/06,426.9,447.88,426.9,445.65,16422326
4/19/06,449.45,466,447,460.9,21319546
4/20/06,467.5,499.85,467.5,496.28,29824838
4/21/06,500,504,476.75,487.48,17301952
4/24/06,487.5,499.75,483,488.6,13353392
4/25/06,488.75,492.5,475.5,477.55,7049416
4/26/06,480,491,476.08,489.32,9590756
4/27/06,491,525,491,498.98,19706622
4/28/06,492.5,505.5,485.5,504.45,12518418
4/29/06,503.3,515,503.3,511.48,2357662
5/2/06,512.5,521.45,512,515.58,6091294
5/3/06,515.6,521,510.55,517.78,5346778
5/4/06,521,560.4,520,540.1,28373676
5/5/06,541.85,554.5,541,549.62,11949198
5/8/06,557.5,584.5,556,577.5,15525644
5/9/06,580,584.85,568,577.05,14488452
5/10/06,580,587.5,568.62,584.9,20405630
5/11/06,587.5,592.2,550.5,555.12,24237298
5/12/06,560.28,560.28,528.5,533.42,17116606
5/15/06,535,535,505.78,510.82,19449608
5/16/06,512.48,527.45,488,521.85,25050746
5/17/06,534.6,545.98,527.5,543.1,11691738
5/18/06,532.5,534.9,496.25,502.4,19098754
5/19/06,505,530,480.75,489.05,27995510
5/22/06,497.5,499.5,420,464.7,25822966
5/23/06,469.5,490,460.6,483.55,16795714
5/24/06,486,486,432.5,469.28,22913984
5/25/06,472.2,481,461.25,475,18196388
5/26/06,480,495.9,476.28,479.25,13262776
5/29/06,481,489,475.5,477.98,7453052
5/30/06,479.85,488.75,472.5,477.48,7092378
5/31/06,469,481.45,456,477.08,18212860
6/1/06,482.5,482.5,462.5,462.68,17871612
6/2/06,465,481,462.52,479.05,11396740
6/5/06,481,485.35,462.52,462.68,11696518
6/6/06,460,462.5,450,453.25,16829898
6/7/06,452.5,460,439.42,446.5,23042336
6/8/06,440.55,442.5,403.5,412.85,23889568
6/9/06,407.5,464.6,407.5,461.38,22594738
6/12/06,459,474,446.65,450.52,14079292
6/13/06,445,445,425.5,429.32,14488080
6/14/06,432.5,446.5,421.6,429.22,17166868
6/15/06,438.5,450,436.25,447.68,12000194
6/16/06,454,472.5,454,460.8,13912302
6/19/06,459,470,451.5,466.85,8006342
6/20/06,465,468,458,462.5,9059804
6/21/06,465,484.25,459,482.08,12993856
6/22/06,485,496.7,483.6,487.55,9705088
6/23/06,484,508.25,476.05,505.95,12062030
6/25/06,505,512,501.05,503.6,1671086
6/26/06,507.5,511.9,488.75,490.6,14094328
6/27/06,496.5,505.45,489.78,492.88,25015142
6/28/06,481.08,503,481.08,500.48,12807556
6/29/06,511.95,515,500.75,504.18,12053214
6/30/06,512.45,532,512.45,529.92,11902888
7/3/06,530.83,539.85,527.15,535.55,8763708
7/4/06,535,541.85,534,537.35,7237688
7/5/06,537,549.5,532.58,547.08,8753808
7/6/06,539.95,545.5,535.58,541.62,8538902
7/7/06,547,547,513.12,515.8,13218818
7/10/06,518,524.92,511.6,521.65,8949986
7/11/06,522.5,526.38,518.1,524.6,6938796
7/12/06,518.1,550,505.55,549.02,14688878
7/13/06,543.12,547.5,535.17,537.72,6668686
7/14/06,532.5,541.5,525.38,534.55,6494574
7/17/06,529,534.2,513.88,515.7,5882130
7/18/06,516.5,520,494.55,502.2,12748260
7/19/06,505,514.95,488.58,491.52,13473222
7/20/06,498.5,505,492.62,497.7,14406404
7/21/06,495,497.5,477.8,483.78,13307022
7/24/06,481,487.5,470.75,485.75,10645552
7/25/06,492.4,495.5,488.5,493.9,6304134
7/26/06,495,502.45,490.55,499.95,5897836
7/27/06,502.45,507.9,494.12,500.05,9365900
7/28/06,504.35,504.35,487,489.52,7218016
7/31/06,494,499,488.05,489.4,6639640
8/1/06,487,495.48,487,490.8,6959032
8/2/06,489.5,497.22,489.5,495.45,4121098
8/3/06,497.5,504,490.68,494,7947310
8/4/06,494,499.75,481.12,483.9,9989198
8/7/06,484,484.35,476,477.48,4865488
8/8/06,477.75,489.85,477.5,488.58,4419032
8/9/06,488.58,498.2,485,494,6737222
8/10/06,494,495,483.6,489.48,5403738
8/11/06,492.95,507.5,487.5,505.5,11050510
8/16/06,517.5,527.5,517.05,523.25,8234990
8/17/06,529.5,537,519.02,533.05,10707794
8/18/06,534,539.25,524.5,527.95,4315388
8/21/06,527.5,537.45,522.5,533.8,4730658
8/22/06,540,542.45,527.78,532.4,6190110
8/23/06,531,536.95,527.58,530.95,4768594
8/24/06,530,559.9,526,553.42,11309604
8/25/06,557.5,562.5,550.5,555.33,9593112
8/28/06,556.5,561.95,553.58,561.05,4147748
8/29/06,564.95,569.95,557.5,559.42,7898964
8/30/06,557.5,567.5,553.55,564.4,6576608
8/31/06,520,567.9,520,558.67,10276160
9/1/06,557.5,564.2,557.5,561.25,4291490
9/4/06,562.52,568.98,562.52,565.8,4965468
9/5/06,562.5,567.5,558,562.98,2977256
9/6/06,563,573,562,568.75,7159660
9/7/06,567.5,567.5,560.15,562.85,5612060
9/8/06,565,567.22,556.25,565.4,8991160
9/11/06,566,567.48,541.5,543.85,9525598
9/12/06,546,554.88,536.55,553.42,11598678
9/13/06,555.9,562.65,555.5,558.08,8009582
9/14/06,560,568.45,557.9,563.17,6334876
9/15/06,563.5,572,557.12,570.3,6016618
9/18/06,572.5,575.33,562.58,566.72,5515188
9/19/06,567.5,572.7,554.5,558.92,6121154
9/20/06,557,565.9,552.52,564.08,6255452
9/21/06,566.58,571.85,565.12,569.45,7404852
9/22/06,567.38,579.45,564,578,10620778
9/25/06,579.9,587.5,578,581.55,8619200
9/26/06,582,591,580.08,589.55,7573572
9/27/06,593,598.4,585.12,587.02,4841818
9/28/06,585.6,590,581.5,584,7662374
9/29/06,594.9,594.9,584.55,585.88,4052128
10/3/06,582.62,588.17,580,580.9,2079044
10/4/06,582.5,583.5,571.5,574.52,10174644
10/5/06,580,582.2,575.3,577.45,8158716
10/6/06,583,587.2,576,581.42,5404958
10/9/06,577.5,583.5,575.05,576.72,3307730
10/10/06,580,582.4,573.52,575.45,2633850
10/11/06,577.5,580.95,569.25,571.65,5415710
10/12/06,572.22,586.5,571.12,584.38,7780456
10/13/06,586.5,597.98,586.5,595.35,10831640
10/16/06,597.5,609.5,597,606.7,8696372
10/17/06,607.5,610.9,602.55,607.6,5070944
10/18/06,601.1,610.25,601.1,604.25,4932268
10/19/06,607,607,593.3,598.55,7368308
10/20/06,602.9,609.65,600,601.78,7585248
10/21/06,610,610,597.55,600.6,1327138
10/23/06,600,600.45,595.85,596.92,3559188
10/26/06,595,597,585,587.48,4850492
10/27/06,591.95,613.55,590.05,611.35,9553070
10/30/06,612.5,620,606.08,618.08,4087180
10/31/06,617.5,619.5,609.12,613,4096660
11/1/06,610.5,634,610.05,632.2,10993374
11/2/06,634,649.5,629.25,641.67,8301674
11/3/06,645,645.95,634,643.85,6507928
11/6/06,643,657.5,640.12,652.25,6993542
11/7/06,654,657.98,642.58,645.65,7287242
11/8/06,645.65,647.35,620.67,626.12,9764562
11/9/06,628,633.3,621.9,630.3,8193194
11/10/06,633.5,646.85,626.58,642.65,6866830
11/13/06,644,648,641,642.7,2254166
11/14/06,645.2,647.95,636.22,639.7,3249628
11/15/06,641,642.92,629.05,631.33,4188816
11/16/06,632.5,641,627.58,632.88,3232360
11/17/06,635,636,626.17,629.62,2510430
11/20/06,612.62,633.95,612.62,629.5,5574004
11/21/06,633.5,639.2,629.58,637.02,3658550
11/22/06,639.95,645.25,636.15,639.08,3604210
11/23/06,640,644.9,634.5,635.98,3681996
11/24/06,635,637.2,629.15,631.17,4208306
11/27/06,631,634.5,625.33,626.42,3624758
11/28/06,624.65,634.85,619.95,625.35,6232678
11/29/06,627.55,632.85,623.08,624.65,3533564
11/30/06,625.5,630.5,620.02,622.22,5382652
12/1/06,622.55,634.45,622.55,630.52,4560696
12/4/06,632.5,638,627.8,629.95,4996374
12/5/06,640,647.2,632.5,639.78,7530428
12/6/06,642.4,649.48,635.08,640.67,6398162
12/7/06,640.5,654.5,640.5,650.5,7646996
12/8/06,652.5,652.5,632.5,634.58,5835382
12/11/06,640,640,613.15,620,9071872
12/12/06,619,629.5,588.17,602.7,13756420
12/13/06,607.45,621.05,600.5,619.2,10511490
12/14/06,622.5,636.7,619.52,629.72,6010872
12/15/06,633,635,622.75,626.85,4830418
12/18/06,630,649,621.52,644.55,5044672
12/19/06,648.9,648.9,615,626.78,8450958
12/20/06,630,637.5,616.65,624.45,8402070
12/21/06,626,633.8,621.55,630.72,4628732
12/22/06,630.78,637.5,628.12,636.28,2805600
12/26/06,642.45,642.45,633,638.5,3294320
12/27/06,642.5,648.95,640.25,646.67,4672668
12/28/06,648.5,651.5,634.12,637.35,8187970
12/29/06,640.02,643.5,632.6,635.08,4488756
1/2/07,637.5,642.9,635.15,640.45,2299804
1/3/07,642.5,645.45,637.67,642.28,2979460
1/4/07,645,650,638.5,640.25,6044846
1/5/07,637.5,656,637.5,644.08,6094252
1/8/07,647,647,633.3,638.42,4382710
1/9/07,647.4,647.4,636,639.15,5122492
1/10/07,637.5,645.45,632.05,636.58,9626336
1/11/07,637.5,650,632.6,648.25,4456488
1/12/07,654.35,672.5,647.5,669.75,8958178
1/15/07,682.4,686,673,682.48,6434904
1/16/07,683.5,686,672.05,673.48,3587018
1/17/07,679,681,672.58,674.92,3128512
1/18/07,677.5,692.35,674.5,683.7,7063526
1/19/07,714,714,687.12,691.38,12917634
1/22/07,692.5,697.48,685.52,686.92,3135046
1/23/07,685.52,690.38,678.82,680.28,2427726
1/24/07,687.2,687.2,680.12,684.75,3365880
1/25/07,689.85,689.85,681.28,685.3,5059958
1/29/07,685,696.95,682.62,691.15,3382540
1/31/07,692.98,694.5,679.3,683.22,5400092
2/1/07,684,692,682.02,688.8,1839158
2/2/07,691.85,696.85,684.02,687.52,3263776
2/5/07,690,695.5,686,693.68,1925716
2/6/07,665,704,665,694.6,3513030
2/7/07,699,699.9,690.62,697.45,3054094
2/8/07,698.48,701.5,690.5,698.52,2004078
2/9/07,700.25,703.4,685,695.9,3076496
2/12/07,693.5,693.5,676.6,679.48,2536358
2/13/07,678,692.5,671,683,2887504
2/14/07,682.58,693.35,671.12,688.52,2843242
2/15/07,691.25,706.85,691.25,703.48,4088988
2/19/07,705,715,705,710.38,3125824
2/20/07,714.5,722.2,705.12,707.3,6560414
2/21/07,695.5,712.5,695.5,703.38,3054848
2/22/07,707.5,712.98,700,706.02,7439672
2/23/07,712,721.85,701.05,706.62,7503230
2/26/07,710,714.9,686.25,703.28,14496732
2/27/07,652.55,707.55,652.55,702.72,5977180
2/28/07,675.05,690,665.58,676.25,14113636
3/1/07,687.5,687.5,659.52,683.88,7904782
3/2/07,685.5,685.5,654,658.1,9494068
3/5/07,650,650.5,624.1,629.67,10778238
3/6/07,637,653.45,631.65,648.92,7106232
3/7/07,655.5,664.5,630.55,644.33,6900528
3/8/07,659.5,670,645,667.78,6691594
3/9/07,669,674.9,652.5,659.1,4822762
3/12/07,664.95,667.3,653.5,657.85,4312018
3/13/07,657.85,665.85,652.62,663.38,3163106
3/14/07,654.5,654.5,630.62,642.67,5374030
3/15/07,649.5,654.95,639.5,641.7,5718494
3/16/07,641.7,652.9,638,650.08,5135900
3/19/07,650.55,659,648.55,656.78,2361788
3/20/07,659,667.5,658,661.48,2345534
3/21/07,660,671.9,652.5,670,2397928
3/22/07,673.5,689.98,673.5,687.62,4828038
3/23/07,688,691.9,680,688.02,3812232
3/26/07,691.5,691.5,675,682.28,2947454
3/28/07,680,687,671.28,675,4266338
3/29/07,682,684.5,673,678.6,5296118
3/30/07,680,687.45,676.6,685.15,5291054
4/2/07,677.5,679.4,652.62,656.98,6580668
4/3/07,660.25,673,654.75,670.38,5322258
